replay id,replay title,map,date,result,team name,opposing team name,score,goals,assists,saves,shots,shots conceded,goals conceded,shooting percentage,bpm,avg boost amount,amount collected,amount collected big pads,amount collected small pads,count collected big pads,count collected small pads,amount stolen,amount stolen big pads,amount stolen small pads,count stolen big pads,count stolen small pads,0 boost time,100 boost time,amount used while supersonic,amount overfill total,amount overfill stolen,total distance,time slow speed,time boost speed,time supersonic speed,time on ground,time low in air,time high in air,time powerslide,count powerslide,time in front of ball,time behind ball,time in front of ball,time defensive half,time offensive half,time defensive third,time neutral third,time offensive third,demos inflicted,demos taken
d900039b-67d1-4a46-8507-3bade36ff747,2021-01-06.20.54 Player Private Win,Mannfield (Night),2021-01-06 20:54:44,win,BOOSTIALITY,MOTION W LOTION,730,2,1,0,7,1,1,28.57,666,159.88,3854,2528,1326,31,117,747,461,286,6,25,62.53,143.74,236,607,144,1170941,684.46,278.94,54.57,711.21,295.84,10.92,29.45,157,204.34,813.64,204.34,771.92,246.06,628.54,256.73,132.72,2,2
d900039b-67d1-4a46-8507-3bade36ff747,2021-01-06.20.54 Player Private Win,Mannfield (Night),2021-01-06 20:54:44,loss,MOTION W LOTION,BOOSTIALITY,867,1,1,4,1,7,2,100,940,166.25,5220,3841,1379,49,126,759,465,294,6,27,108.7,84.79,618,1111,137,1437753,476.25,440.54,101.42,633.36,371.13,13.73,18.69,145,274.83,743.38,274.83,666.32,351.9,499.68,316.92,201.63,2,2
7094cbb9-4965-449c-8933-d2b52900af7a,2021-01-12.20.39 Player Private Win,Utopia Coliseum (Dusk),2021-01-12 20:39:55,win,SMUT DADDIES,BIGBOOSTERBRAND,1100,3,2,4,4,8,2,75,743,170.86,4510,3066,1444,40,124,633,364,269,4,21,72.29,138.67,337,987,36,1191302,695.94,302.83,57.38,714,324.21,17.94,21.89,141,263.06,793.08,263.06,854.72,201.42,682.43,271.22,102.48,1,0
7094cbb9-4965-449c-8933-d2b52900af7a,2021-01-12.20.39 Player Private Win,Utopia Coliseum (Dusk),2021-01-12 20:39:55,loss,BIGBOOSTERBRAND,SMUT DADDIES,682,2,1,0,8,4,3,25,842,147.45,4914,3472,1442,42,131,1140,621,519,7,48,144.33,111.15,269,774,92,1344771,613.45,369.95,72.62,683.6,346.63,25.78,13.48,112,281.26,774.76,281.26,604.68,451.34,424.89,352.01,279.12,0,1
eb60958d-0e15-4a39-a848-daebfc60dae6,2021-01-12.20.47 Player Private Loss,DFH Stadium (Day),2021-01-12 20:47:42,loss,SMUT DADDIES,BIGBOOSTERBRAND,843,1,1,2,8,4,2,12.5,768,166.64,4691,2836,1855,38,163,1148,626,522,10,47,52.97,162.22,528,979,378,1344964,670.81,337.5,85.46,725.31,353.33,15.14,27.2,156,259.3,834.47,259.3,741.75,352.03,590.05,271.11,232.62,1,2
eb60958d-0e15-4a39-a848-daebfc60dae6,2021-01-12.20.47 Player Private Loss,DFH Stadium (Day),2021-01-12 20:47:42,win,BIGBOOSTERBRAND,SMUT DADDIES,1061,2,2,3,4,8,1,50,852,151.8,5293,3790,1503,48,137,1260,903,357,12,33,124.02,122.93,446,1095,323,1390452,626.39,406,67.45,709.74,376.5,13.61,17.46,155,310.21,789.63,310.21,750.14,349.71,576.18,315.11,208.56,2,1
9dec673a-7b64-4348-9fcc-39750c300031,2021-01-14.21.23 Robzo Boost Private Win,Urban Central (Night),2021-01-14 21:23:28,loss,TOXIC BROMANCE,BIGBOOSTERBRAND,459,0,0,2,2,4,1,0,809,152.4,4336,3010,1326,37,105,914,566,348,6,25,89.45,193.23,545,712,34,1150613,591.98,299.66,47.19,608.23,306.65,23.94,20.57,117,257.9,680.91,257.9,667.84,270.98,522.66,261.46,154.72,3,3
9dec673a-7b64-4348-9fcc-39750c300031,2021-01-14.21.23 Robzo Boost Private Win,Urban Central (Night),2021-01-14 21:23:28,win,BIGBOOSTERBRAND,TOXIC BROMANCE,522,1,0,1,4,2,0,25,893,149.85,4598,2977,1621,37,144,1057,577,480,7,42,103.52,96.8,496,694,121,1175672,585.38,314.42,41.23,635.61,283.67,21.74,15.26,122,206.4,734.62,206.4,641.49,299.53,478.17,274.56,188.27,3,3
935745a2-412b-44a9-b0ff-ded10651fff8,2021-01-27.20.38 David Private Win,Neo Tokyo (Standard),2021-01-27 20:38:27,win,SMUT DADDIES,BRONZEBACK,1024,3,1,5,5,6,2,60,734,155.14,4596,3279,1317,45,115,845,540,305,8,28,71.86,147.1,586,1190,258,1240974,648.41,319.34,85.16,735.87,293.06,23.95,16.98,110,245.96,806.93,245.96,785.19,267.7,609.95,302.1,140.85,1,0
935745a2-412b-44a9-b0ff-ded10651fff8,2021-01-27.20.38 David Private Win,Neo Tokyo (Standard),2021-01-27 20:38:27,loss,BRONZEBACK,SMUT DADDIES,740,2,1,0,6,5,3,33.33,1032,145.92,6097,4571,1526,54,130,1328,801,527,9,46,137.56,103.13,582,800,105,1368510,576.46,375.93,95.18,682.05,333.53,32,18.12,137,311.63,735.95,311.63,666.45,381.12,487.67,330.74,229.15,0,1
4afa8b90-9943-4774-a57c-9b63e660c00a,2021-01-28.23.17 David Private Win,Salty Shores (Night),2021-01-28 23:17:48,win,BANG BROS,GOALDEN SHOWERS,1102,4,2,1,9,7,2,44.44,893,149.59,5299,3686,1613,46,140,1172,639,533,8,44,115.95,122.92,985,879,164,1371604,599.21,376.08,100.91,724.84,335.17,16.18,22.5,102,264.51,811.69,264.51,794.88,281.31,645.15,261.02,170.02,3,3
4afa8b90-9943-4774-a57c-9b63e660c00a,2021-01-28.23.17 David Private Win,Salty Shores (Night),2021-01-28 23:17:48,loss,GOALDEN SHOWERS,BANG BROS,911,2,2,3,7,9,4,28.57,880,146.79,5253,3375,1878,46,162,1002,506,496,6,44,75.69,106.97,673,980,92,1296390,679.36,309.77,87.86,765.27,289.05,22.67,23.41,109,248.42,828.58,248.42,716.79,360.21,578.6,287.62,210.77,3,3
135fd4c5-fb01-4d1a-8be5-7d5ab3b7e0bc,2020-12-11.21.27 RisingStocks Private Win,DFH Stadium,2020-12-11 21:27:52,win,AERIAL AIRHEADS,BIGBOOSTERBRAND,973,2,0,7,6,8,0,33.33,771,150.42,4229,2746,1483,34,128,569,274,295,4,26,91.07,115.73,430,579,76,1193574,610.7,311.06,54.78,681.54,279.75,15.25,11.6,54,236.45,740.11,236.45,729.56,247,593.65,259.28,123.62,1,1
135fd4c5-fb01-4d1a-8be5-7d5ab3b7e0bc,2020-12-11.21.27 RisingStocks Private Win,DFH Stadium,2020-12-11 21:27:52,loss,BIGBOOSTERBRAND,AERIAL AIRHEADS,590,0,0,3,8,6,2,0,855,151.31,4510,2777,1733,38,138,1269,639,630,8,47,73.07,115.06,619,1075,161,1294451,560.14,348.19,69.71,664.58,295.24,18.23,10.67,95,268.65,709.39,268.65,593.91,384.14,425.26,310.08,242.71,1,1
d69fbe52-0e93-4d3d-8499-35fa2d24ce60,2020-12-18.20.16 Player Private Win,Utopia Coliseum,2020-12-18 20:16:37,win,MOTION W LOTION,SMUT DADDIES,1162,5,3,3,7,5,2,71.43,863,155.13,5237,3772,1465,49,126,581,272,309,3,29,106.58,73.71,680,1069,41,1399116,608.13,410.99,82.96,705.85,380.45,15.78,24.63,141,264.43,837.66,264.43,812.63,289.46,639.98,303.13,158.98,0,2
d69fbe52-0e93-4d3d-8499-35fa2d24ce60,2020-12-18.20.16 Player Private Win,Utopia Coliseum,2020-12-18 20:16:37,loss,SMUT DADDIES,MOTION W LOTION,653,2,0,1,5,7,5,40,894,156.46,5462,3766,1696,46,146,923,474,449,7,41,89.57,118.98,633,890,225,1436575,597.48,400.87,107.14,718.81,375.59,11.09,21.98,152,330.81,774.66,330.81,734.45,371.04,542.98,337.7,224.78,2,0
fc3f23d7-acaf-43c7-9a47-136cec70d186,2021-02-02.22.00 kevinpeta Private Win,Neo Tokyo (Standard),2021-02-02 22:00:11,win,GOALDEN SHOWERS,SMUT DADDIES,1574,7,4,3,9,4,0,77.78,735,146.84,4595,2676,1919,34,163,1126,532,594,7,52,60.13,62.5,356,568,89,1287047,721.51,310.71,71.07,748.03,320.89,34.37,19.52,98,240.2,863.09,240.2,681,422.17,529.77,313.35,260.16,2,0
fc3f23d7-acaf-43c7-9a47-136cec70d186,2021-02-02.22.00 kevinpeta Private Win,Neo Tokyo (Standard),2021-02-02 22:00:11,loss,SMUT DADDIES,GOALDEN SHOWERS,538,0,0,3,4,9,7,0,764,159.22,5103,3876,1227,54,108,863,576,287,7,24,70.6,179.5,408,1483,121,1329049,659.76,368.42,71.8,709.09,360.95,29.95,13.15,98,331.83,768.16,331.83,784.08,315.9,631.15,270.93,197.91,0,2
1ab5a65d-5a78-4758-815a-b06be0538390,2021-02-03.21.19 kevinpeta Private Win,Champions Field,2021-02-03 21:19:19,loss,WHAT A PLAY,GOALSNEXTDOOR,497,0,0,1,2,4,3,0,877,138.18,4781,3489,1292,40,112,800,436,364,5,32,116.78,133.75,1153,534,62,1278207,570.84,355.23,80.92,671.75,324.86,10.38,15.49,81,308.63,698.36,308.63,681.98,325.01,532.95,282.59,191.44,5,0
1ab5a65d-5a78-4758-815a-b06be0538390,2021-02-03.21.19 kevinpeta Private Win,Champions Field,2021-02-03 21:19:19,win,GOALSNEXTDOOR,WHAT A PLAY,1058,3,3,2,4,2,0,75,796,166.62,4375,3286,1089,44,97,760,503,257,7,24,33.75,128.91,578,1148,195,1242022,625.1,306.61,58.83,667.41,305.07,18.07,16.36,103,240.16,750.4,240.16,649.51,341.04,505.66,272.78,212.11,0,5
d153c05d-cc80-4351-9352-84425122f016,2021-01-04.21.18 Player Private Win,Urban Central (Night),2021-01-04 21:18:07,win,TOXIC BROMANCE,MOTION W LOTION,626,1,1,2,6,3,0,16.67,837,167.85,4502,3135,1367,37,121,1085,507,578,6,44,101.55,181.08,407,650,98,1221149,567.61,334.73,48.59,617.01,315.86,18.07,21.1,96,198.38,752.56,198.38,569.87,381.06,420.34,296.18,234.42,0,0
d153c05d-cc80-4351-9352-84425122f016,2021-01-04.21.18 Player Private Win,Urban Central (Night),2021-01-04 21:18:07,loss,MOTION W LOTION,TOXIC BROMANCE,768,0,0,5,3,6,1,0,799,169.02,4198,2667,1531,37,117,371,195,176,2,16,57.41,126.4,377,1066,7,1213814,570.41,325.1,56.04,639.65,296.84,15.08,16.68,116,231.93,719.64,231.93,776.72,174.84,633.54,238.27,79.75,0,0
0abac65f-a6d1-4320-b1dd-32df4c926b15,2021-01-25.22.31 kevinpeta Private Loss,Urban Central,2021-01-25 22:31:34,win,BRONZEBACK,WHAT A PLAY,1143,5,2,1,8,3,2,62.5,1460,126.93,8797,7201,1596,94,138,2620,1935,685,26,60,180.73,246.23,4964,2126,679,1667454,447.56,351.33,312.27,755.76,335.04,20.39,15.6,107,322.97,788.2,322.97,626.96,484.2,498.65,259.52,353,7,1
0abac65f-a6d1-4320-b1dd-32df4c926b15,2021-01-25.22.31 kevinpeta Private Loss,Urban Central,2021-01-25 22:31:34,loss,WHAT A PLAY,BRONZEBACK,705,2,2,2,3,8,5,66.67,734,122.22,4307,2926,1381,34,119,670,287,383,3,33,226.38,109.58,957,488,13,1303500,701.9,310.97,81.12,749.94,325.67,18.38,19.1,82,326.28,767.7,326.28,809.04,284.95,649.23,271.29,173.48,1,7
f44f306a-61ec-47bd-a2b3-7e5b8842bdf9,f44f306a-61ec-47bd-a2b3-7e5b8842bdf9,Champions Field (Day),2020-12-08 19:11:35,loss,LITTY KITTIES,BIGBOOSTERBRAND,672,1,1,4,6,9,4,16.67,780,171.82,4307,2881,1426,43,129,943,620,323,9,29,65.65,174.06,438,1405,278,1237447,688.45,282.57,61.75,719.39,277.18,36.22,28.52,117,218.3,814.48,218.3,741.58,291.2,579.37,273.75,179.68,2,1
f44f306a-61ec-47bd-a2b3-7e5b8842bdf9,f44f306a-61ec-47bd-a2b3-7e5b8842bdf9,Champions Field (Day),2020-12-08 19:11:35,win,BIGBOOSTERBRAND,LITTY KITTIES,1035,4,0,3,9,6,1,44.44,771,126.92,4363,2667,1696,33,147,754,340,414,4,36,139.36,85.96,530,659,60,1247000,629.54,341.78,59.81,709.35,296.95,24.82,11.99,84,248.48,782.64,248.48,734.57,296.55,580.42,287.45,163.25,1,2
e3b41678-63bd-4f5c-bfd8-5e7c2f202722,2020-12-20.22.17 Ty Private Win,Urban Central,2020-12-20 22:17:49,loss,WHAT A PLAY,LITTY KITTIES,706,1,0,3,7,8,2,14.29,937,150.12,5348,3666,1682,43,151,1088,556,532,6,46,159.75,152.55,1018,708,42,1375764,544.53,403.72,89.23,707.57,305.69,24.22,12.65,68,283.49,753.99,283.49,688.41,349.07,515.52,325.89,196.06,1,0
e3b41678-63bd-4f5c-bfd8-5e7c2f202722,2020-12-20.22.17 Ty Private Win,Urban Central,2020-12-20 22:17:49,win,LITTY KITTIES,WHAT A PLAY,1111,2,2,5,8,7,1,25,806,178.54,4725,3378,1347,46,120,906,563,343,8,29,51.45,171.75,682,1183,192,1230103,666.7,286.08,80.58,726.97,296.16,10.23,22.83,136,202.81,830.55,202.81,766.98,266.37,623.22,247.62,162.51,0,1
dfedcafc-d334-4e16-88a2-261ed2d90fae,2021-01-07.20.46 David Private Win,Champions Field,2021-01-07 20:46:34,loss,TOXIC BROMANCE,AERIAL AIRHEADS,1069,0,0,6,10,9,1,0,923,158.61,8938,6649,2289,83,199,1548,976,572,13,51,179.31,374.86,1177,1735,323,2313990,978.53,629.3,128.26,1088.1,610.89,37.11,47.05,256,462.39,1273.69,462.39,1182.7,553.37,887.15,510.35,338.59,2,1
dfedcafc-d334-4e16-88a2-261ed2d90fae,2021-01-07.20.46 David Private Win,Champions Field,2021-01-07 20:46:34,win,AERIAL AIRHEADS,TOXIC BROMANCE,1372,1,1,7,9,10,0,11.11,732,152.86,7004,4501,2503,57,207,1799,961,838,13,61,124.47,225.36,831,1190,354,2114232,1132.99,493.88,107.17,1201.75,507.2,25.08,35.65,169,385.93,1348.11,385.93,1233.71,500.33,977.9,499.63,256.49,1,2
31c673eb-3e9b-4757-b136-a7eec673d4e6,2021-01-27.19.44 David Private Win,Aquadome,2021-01-27 19:44:47,win,BRONZEBACK,RIHANNAS TOILET,1215,4,2,4,9,6,2,44.44,1000,138.56,5620,4222,1398,51,117,1014,459,555,6,50,104.23,139.45,765,907,146,1462344,579.24,418.28,96.12,691.46,359.79,42.38,20.71,141,309.58,784.06,309.58,678.65,414.98,530.33,290.18,273.13,2,2
31c673eb-3e9b-4757-b136-a7eec673d4e6,2021-01-27.19.44 David Private Win,Aquadome,2021-01-27 19:44:47,loss,RIHANNAS TOILET,BRONZEBACK,787,2,1,3,6,9,4,33.33,930,146.1,5360,3753,1607,47,132,801,429,372,6,32,141.07,144.67,1155,994,181,1388622,623.07,388.05,85.11,737.06,332.55,26.62,19.44,129,264.47,831.77,264.47,789.88,306.34,630.42,285.47,180.34,2,2
51f5e334-c388-4807-8f6c-b73f0c0dc5ce,2021-01-24.19.50 Robzo Boost Private Win,Utopia Coliseum (Dusk),2021-01-24 19:50:21,loss,BRONZEBACK,BIGBOOSTERBRAND,879,1,0,3,7,8,2,14.29,787,163.09,6233,4375,1858,61,165,1217,676,541,9,48,92.48,197.42,680,1782,240,1792276,845.8,467.93,79.12,969.92,390.64,32.31,35.78,174,306.07,1086.79,306.07,921.87,471,703.07,407.05,282.74,2,2
51f5e334-c388-4807-8f6c-b73f0c0dc5ce,2021-01-24.19.50 Robzo Boost Private Win,Utopia Coliseum (Dusk),2021-01-24 19:50:21,win,BIGBOOSTERBRAND,BRONZEBACK,1322,2,2,6,8,7,1,25,887,150.57,6858,4427,2431,55,213,1206,603,603,7,53,106.63,134.26,690,1011,103,1776639,809.55,502.14,82.33,926.53,438.4,29.08,26.35,199,360.17,1033.85,360.17,996.66,397.35,777.97,390.6,225.44,2,2
8b9c9007-e9ff-4f59-8265-f795e798bb89,2021-01-26.20.19 Player Private Loss,Mannfield,2021-01-26 20:19:37,loss,MOTION W LOTION,BIGBOOSTERBRAND,1480,1,1,10,3,14,2,33.33,930,160.52,9806,6856,2950,88,255,1670,1060,610,14,51,204.18,135.14,1526,1863,337,2777955,1000.22,813.1,163.49,1272.63,677.06,27.11,45.69,321,542.1,1434.7,542.1,1414.65,562.15,1119.3,530.88,326.62,2,1
8b9c9007-e9ff-4f59-8265-f795e798bb89,2021-01-26.20.19 Player Private Loss,Mannfield,2021-01-26 20:19:37,win,BIGBOOSTERBRAND,MOTION W LOTION,1247,2,1,1,14,3,1,14.29,840,154.29,9071,5850,3221,74,291,2244,1357,887,17,83,158.11,262.25,1162,1652,367,2554038,1154.35,694.61,126.14,1362.39,583.61,29.09,38.93,294,479.09,1496.01,479.09,1290.41,684.7,948.57,623.93,402.61,1,2
6056719d-72ab-486b-b35d-1aaa22b0c2d0,2021-02-11.20.00 Player Private Win,Urban Central (Dawn),2021-02-11 20:00:18,win,GOALSNEXTDOOR,MOTION W LOTION,142,1,0,0,1,0,0,100,579,160.63,296,266,30,3,3,100,100,0,1,0,5.31,7.15,0,38,0,46659,49.11,7.76,1.67,51.15,7.38,0,0.45,4,6.18,52.36,6.18,33.09,25.45,21.53,17.93,19.08,0,0
6056719d-72ab-486b-b35d-1aaa22b0c2d0,2021-02-11.20.00 Player Private Win,Urban Central (Dawn),2021-02-11 20:00:18,loss,MOTION W LOTION,GOALSNEXTDOOR,0,0,0,0,0,1,1,0,95,132.33,119,34,85,1,9,25,0,25,0,3,0,0.03,0,76,10,46064,56.19,10.05,14.58,51.63,24.39,4.79,0,0,51.47,29.34,51.47,70.3,10.5,64.6,14.85,1.37,0,0
317da054-6049-492e-88e7-a16b3ffec68d,2020-12-22.22.33 Tiller Private Win,Farmstead (Night),2020-12-22 22:33:05,loss,BOOM SQUAD,LITTY KITTIES,1096,2,1,5,9,11,3,22.22,773,142.34,5443,3547,1896,44,165,625,367,258,6,23,164.91,114.08,761,875,230,1679752,826.78,455.54,72.7,924.93,418.26,11.83,25.4,125,291.73,1063.29,291.73,1021.27,333.75,803.96,358.14,192.91,0,1
317da054-6049-492e-88e7-a16b3ffec68d,2020-12-22.22.33 Tiller Private Win,Farmstead (Night),2020-12-22 22:33:05,win,LITTY KITTIES,BOOM SQUAD,1271,3,2,5,11,9,2,27.27,831,178.24,6240,4343,1897,54,172,1435,942,493,12,45,93.04,207.43,882,920,243,1654192,849.87,394.26,115.73,925.53,396.51,37.82,28.88,206,290.87,1069,290.87,950.09,409.78,768.68,355.17,236.02,1,0
7bdcc7f8-d117-4410-86aa-05f80d27c743,2021-01-14.21.07 Robzo Boost Private Loss,Farmstead,2021-01-14 21:07:08,loss,BIGBOOSTERBRAND,TOXIC BROMANCE,740,1,1,3,4,8,4,25,846,139.05,4960,3363,1597,41,135,693,422,271,6,23,135.95,83.19,520,603,130,1315730,650.56,363.4,53.69,719.31,322.17,26.17,17.05,125,319.37,748.28,319.37,781.2,286.45,602.55,310.05,155.03,0,0
7bdcc7f8-d117-4410-86aa-05f80d27c743,2021-01-14.21.07 Robzo Boost Private Loss,Farmstead,2021-01-14 21:07:08,win,TOXIC BROMANCE,BIGBOOSTERBRAND,972,4,2,2,8,4,1,50,853,154.74,4803,3484,1319,42,113,1035,670,365,9,33,102.12,184.26,608,795,247,1319980,629.65,345.21,90.88,688.06,346.66,31.03,22.73,109,235.41,830.32,235.41,690.78,374.95,515.86,294.63,255.25,0,0
11886e02-eb82-4a82-a446-56a1cf54494f,2021-01-15.22.09 Davar Boost Private Loss,DFH Stadium (Day),2021-01-15 22:09:39,loss,BANG BROS,BOOM SQUAD,936,3,1,3,5,6,4,60,873,146.79,5155,3593,1562,45,139,1306,950,356,11,33,98.64,155.79,970,626,108,1404229,607.17,406.97,94.94,716.62,367.63,24.82,15.83,89,294.17,814.9,294.17,781.38,327.69,602.23,340.23,166.6,4,0
11886e02-eb82-4a82-a446-56a1cf54494f,2021-01-15.22.09 Davar Boost Private Loss,DFH Stadium (Day),2021-01-15 22:09:39,win,BOOM SQUAD,BANG BROS,894,4,1,2,6,5,3,66.67,858,154.26,5490,3830,1660,49,143,841,476,365,6,31,71.12,129.29,698,1003,124,1378896,633.56,407.61,60.7,728.35,350.86,22.65,16.3,101,241.75,860.12,241.75,811.96,289.9,632.37,296.43,173.05,0,4
8341a1ac-4074-4d2f-84d7-2f931505bc73,2021-01-27.20.18 David Private Loss,Forbidden Temple,2021-01-27 20:18:13,loss,AERIAL AIRHEADS,LITTY KITTIES,523,1,1,1,4,3,2,25,675,156.28,3730,2566,1164,34,102,1086,736,350,9,31,75.71,101.23,364,871,168,1199332,648.35,315.21,39.82,699.14,284.41,19.82,19.21,93,218.98,784.39,218.98,628.03,375.35,472.5,313.33,217.55,0,1
8341a1ac-4074-4d2f-84d7-2f931505bc73,2021-01-27.20.18 David Private Loss,Forbidden Temple,2021-01-27 20:18:13,win,LITTY KITTIES,AERIAL AIRHEADS,810,2,1,3,3,4,1,66.67,750,194.57,4332,3166,1166,45,107,573,381,192,6,17,62.89,166.26,511,1392,224,1138622,677.96,243.74,83.44,663.21,311.99,29.93,18.55,150,205.08,800.07,205.08,816.24,188.91,697.03,199.73,108.39,1,0
fccb6e29-26fe-448c-aa10-dfb8ba824ff4, 2020-12-11.21.51 RisingStocks Private Loss,Champions Field,2020-12-11 21:51:09,loss,AERIAL AIRHEADS,BIGBOOSTERBRAND,728,0,0,5,4,7,1,0,712,167.53,3748,2546,1202,32,106,458,222,236,3,21,60.97,193.59,271,585,30,1134681,642.71,281.3,35.63,679.91,254.55,25.16,14.62,63,288.22,671.4,288.22,763.67,195.95,637.41,209.51,112.71,2,1
fccb6e29-26fe-448c-aa10-dfb8ba824ff4, 2020-12-11.21.51 RisingStocks Private Loss,Champions Field,2020-12-11 21:51:09,win,BIGBOOSTERBRAND,AERIAL AIRHEADS,727,1,1,3,7,4,0,14.29,821,154.76,4296,2621,1675,37,139,1053,558,495,7,43,110.61,118.69,550,1109,140,1209813,579.51,331.37,45.09,678.87,260.53,16.58,16.57,118,209.1,746.87,209.1,562.61,393.36,385.36,321.86,248.75,1,2
d08aa3be-4183-4df5-9143-84b430996dc6,2021-01-07.21.20 David Private Loss,Champions Field,2021-01-07 21:20:59,win,TOXIC BROMANCE,AERIAL AIRHEADS,1635,8,4,2,11,4,0,72.73,965,137.13,5880,4350,1530,50,134,717,240,477,3,42,114.08,167.76,923,682,62,1360865,685.88,384.71,73.14,745.36,381.67,16.69,20.41,107,248.55,895.18,248.55,758.87,384.85,579.9,333.3,230.53,1,1
d08aa3be-4183-4df5-9143-84b430996dc6,2021-01-07.21.20 David Private Loss,Champions Field,2021-01-07 21:20:59,loss,AERIAL AIRHEADS,TOXIC BROMANCE,571,0,0,2,4,11,8,0,806,143.66,4779,3287,1492,39,132,887,418,469,5,41,126.52,91.44,480,685,92,1334065,735.97,336.45,76.75,787.96,325.07,36.14,17.5,93,363.53,785.64,363.53,819.08,330.1,648.5,296.78,203.89,1,1
912f7900-f19e-47b8-863f-640505a5f1da,2020-12-22.23.01 Robzo Boost Private Win,Beckwith Park (Midnight),2020-12-22 23:01:24,loss,BOOM SQUAD,BIGBOOSTERBRAND,616,1,1,0,10,4,3,10,840,159.29,4781,3310,1471,42,127,1261,794,467,11,41,75.15,138.98,475,827,233,1348608,581.56,373.99,81.39,689.53,337.03,10.35,17.32,88,257.97,778.95,257.97,634.51,402.42,471.11,300.83,264.99,0,1
912f7900-f19e-47b8-863f-640505a5f1da,2020-12-22.23.01 Robzo Boost Private Win,Beckwith Park (Midnight),2020-12-22 23:01:24,win,BIGBOOSTERBRAND,BOOM SQUAD,1183,3,0,7,4,10,1,75,759,137.81,4205,2657,1548,35,136,499,296,203,6,18,139.52,65.22,505,864,302,1251958,659.57,325.78,55.26,701.68,328.15,10.78,17.25,150,251,789.62,251,816.51,224.1,672.46,257.2,110.94,1,0
07e5e729-c484-4887-924f-dbe501fcedfb,2021-01-08.20.57 Player Private Win,DFH Stadium,2021-01-08 20:57:05,loss,AERIAL AIRHEADS,BANG BROS,584,0,0,4,2,11,4,0,717,155.87,4216,2688,1528,35,136,774,401,373,5,34,71.66,90.35,358,855,105,1145544,689.34,276.03,62.31,715.1,303.31,9.28,19.89,92,291.72,735.97,291.72,814.98,212.7,678.86,239.05,109.77,3,2
07e5e729-c484-4887-924f-dbe501fcedfb,2021-01-08.20.57 Player Private Win,DFH Stadium,2021-01-08 20:57:05,win,BANG BROS,AERIAL AIRHEADS,1072,4,3,1,11,2,0,36.36,836,155.38,4674,3327,1347,46,119,1171,800,371,10,33,77.21,164.36,785,1308,202,1285767,577.36,360.6,86.6,698.2,305.44,20.91,13.19,87,256.64,767.91,256.64,606.66,417.91,437.42,316.07,271.07,2,3
c4a2030d-03a1-4646-8e2a-549071d33296,2021-01-21.22.17 RisingStocks Private Loss,Mannfield (Stormy),2021-01-21 22:17:22,loss,BOOSTIALITY,BIGBOOSTERBRAND,848,1,1,5,5,9,2,20,760,158.01,4708,3104,1604,38,132,841,476,365,6,32,87.13,155.96,575,745,131,1264840,759.51,272.21,51.23,751.39,302.3,29.25,27.99,158,283.33,799.6,283.33,769.94,312.99,608.92,302.54,171.47,1,3
c4a2030d-03a1-4646-8e2a-549071d33296,2021-01-21.22.17 RisingStocks Private Loss,Mannfield (Stormy),2021-01-21 22:17:22,win,BIGBOOSTERBRAND,BOOSTIALITY,806,2,1,3,9,5,1,22.22,985,161.63,5694,4241,1453,53,132,1525,1097,428,14,39,128.15,152.55,843,1035,212,1438330,596.85,400.3,92.21,718.01,352.27,19.06,17,131,268.19,821.15,268.19,685.94,403.4,513.12,322,254.23,3,1
9542ab27-b60f-439b-8f66-0b943e2a7bf7,2021-01-28.22.34 RisingStocks Private Loss,Rivals Arena,2021-01-28 22:34:35,win,BOOSTIALITY,WHAT A PLAY,740,1,1,2,4,2,0,25,771,163.15,4155,2836,1319,38,114,1017,616,401,8,34,77.56,167.9,688,1032,182,1166958,636.11,244.21,79.31,667.18,282.61,9.83,27.59,151,226.43,733.22,226.43,636.36,323.27,511.18,244.02,204.43,0,0
9542ab27-b60f-439b-8f66-0b943e2a7bf7,2021-01-28.22.34 RisingStocks Private Loss,Rivals Arena,2021-01-28 22:34:35,loss,WHAT A PLAY,BOOSTIALITY,512,0,0,1,2,4,1,0,824,133.25,4356,2998,1358,35,114,902,472,430,5,35,131.18,111.98,730,505,31,1242362,550.52,336.89,72.6,656.58,286.9,16.53,16.51,68,294.69,665.34,294.69,641.22,318.8,493.87,280.15,185.99,0,0
317f1239-003a-4be4-a96c-297c67e2e70b,2021-02-03.21.00 kevinpeta Private Win,Farmstead (Night),2021-02-03 21:00:21,loss,WHAT A PLAY,GOALSNEXTDOOR,679,2,1,2,6,7,3,33.33,908,137.54,5331,3852,1479,45,128,1023,590,433,7,37,189.73,116.81,886,675,107,1339646,614.2,372.86,68.64,701.29,336.08,18.32,18.76,98,241.1,814.59,241.1,685.49,370.21,511.36,318.53,225.79,3,1
317f1239-003a-4be4-a96c-297c67e2e70b,2021-02-03.21.00 kevinpeta Private Win,Farmstead (Night),2021-02-03 21:00:21,win,GOALSNEXTDOOR,WHAT A PLAY,1046,3,1,5,7,6,2,42.86,769,156.7,4641,3363,1278,42,116,752,465,287,5,27,76.72,149.61,336,887,63,1313260,629.23,353.93,65.42,704.12,326.9,17.54,14.06,82,312.69,735.9,312.69,729.97,318.61,576.81,302.87,168.91,1,3
